"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YKL037W",285.08439031992,310.572771934778,371.123561647709,257.180580516539,314.545853822019,346.174284357598,109.538818224333,86.5658842641016,101.234791680667,82.8197224680655,105.401999805065,86.6970728044781,204.744977653773,1.71770074146013,0.123934947592224,13.8596963554766,4.37969146671799e-23,3.96449671567312e-21
"YDR399W",603.005726121717,925.401581459898,844.167623807624,693.959951227526,682.821960254206,617.52050288244,2600.26727373651,2183.62443056196,2969.05023361957,2811.86315798835,1963.55635591908,2942.79309387276,1653.16932428764,-1.82630962382233,0.136488105543136,-13.3807236649287,1.27093517362441e-22,1.1353130123337e-20
"YIL011W",159.706962116395,162.129514840528,165.066897568682,174.100868045638,151.116335466095,180.645532666956,501.626363831059,381.971964315348,504.662991363326,602.446690856412,454.768178934215,559.441488662859,333.140315722293,-1.59417532186092,0.113574572573275,-14.0363752708152,2.87295043531175e-22,2.53304681887421e-20
"YJL077C",355.236046576655,575.875614401097,528.435638525245,365.306382776462,416.409457728794,380.942880603121,82.9219091230935,108.207355330127,120.877363200797,124.229583702098,101.849123407142,123.502433900719,273.649482439612,1.9859567413639,0.155226971557682,12.7938896277825,5.20244634630279e-22,4.52812926218585e-20
"YLR227W-B",13.4332958789491,4.21115622962411,8.86265221845275,11.6067245363759,6.71628157627088,11.3375857322357,57.3287272949782,97.3866197971143,74.037384960488,113.543167899767,100.664831274501,63.7959592334839,46.9103655526867,-3.11456811489405,0.274981439513246,-11.3264666895601,9.7030304669825e-22,8.33846504308154e-20
"YIL056W",505.241183891587,661.151528050985,612.630834600546,542.461652015883,587.674637923702,604.671239052573,1788.4515461487,1554.93969609393,1257.12457728829,1504.11302417809,1482.73375006676,1652.15176476458,1062.77878617297,-1.39833318876306,0.0946259730414113,-14.7774775129774,1.11685093609323e-21,9.47787625642114e-20
"YHR214C-B",5.97035372397739,4.21115622962411,2.21566305461319,7.3305628650795,5.59690131355906,3.77919524407858,52.2100909293552,46.5291627919546,37.774176000249,65.4542967892776,62.7674830299828,52.3454024479868,28.8487037016448,-3.38761739233982,0.304652792357749,-11.1196006644895,1.29120643635193e-21,1.08222228350534e-19
"YGR155W",3214.28918614633,3199.42594545692,2937.96921041709,3064.78615784199,2905.91116199987,2766.37091866552,6498.62072979503,6020.65725056827,5862.55211523864,6831.29130164011,6110.94740442851,6852.34033920677,4688.76347678375,-1.07777303927217,0.0615070689399644,-17.5227507642115,2.89908305846266e-21,2.40022864437841e-19
"YMR173W",125.377428203525,141.073733692408,100.8126689849,94.0755567685202,74.9984776016915,83.8981344185445,368.54181832486,442.56808330022,460.844947203037,510.276354561307,485.559774382885,312.436620861421,266.70529985861,-2.05472463033381,0.1667529466821,-12.3219689439789,5.62709964232611e-21,4.60269632189782e-19
"YPR009W",220.156793571666,232.666381686732,186.115696587508,241.297694308867,216.04039070338,240.356817523398,620.378727513514,587.56593944259,604.386816003983,531.649186165969,537.668628219098,490.738147949876,392.418434973048,-1.32768619980359,0.089815253149779,-14.7824133790448,1.5501622843609e-20,1.25286330339597e-18
"YLR258W",1471.69219296043,1436.00427430182,1115.58634799774,1094.08650761311,1354.45011788129,1179.10891615252,3592.25900139426,6234.90781412192,7171.04957188726,4763.46984388906,6230.56090982527,3790.13429599954,3286.10914950202,-2.05441719658422,0.169253462010041,-12.1381103357422,2.07759539786721e-20,1.65938766542594e-18
"YIL119C",98.510836445627,61.0617653295496,72.0090492749286,110.569323214949,85.0728999660978,123.957604005777,599.904182051022,501.000055178488,388.318529282559,293.876434564103,425.160875618185,436.75695167539,266.349875550556,-2.25372397572501,0.191844897835263,-11.747635726337,3.0834859639732e-20,2.43416118714117e-18
"YBL005W",352.997163930163,285.305834557034,284.712702517794,318.268604392201,338.052839338967,319.719917649048,757.558182112212,734.727942691562,633.095189764173,741.370096286715,731.892537972252,781.909449066802,523.30087168991,-1.20539994192851,0.0779580654445227,-15.4621582135886,7.25036010127063e-20,5.65778100316394e-18
