"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YER001W",245.882772721156,167.664309863155,152.018608247004,245.99230320056,217.275412818043,212.156517381881,999.298902871871,1091.35297845421,1256.81869382054,1235.26964231408,1118.77806847815,1133.96926783778,673.039789834035,-2.4522685171656,0.119213519651075,-20.5703893681113,1.41356938572453e-60,3.78836595374174e-58
"YPR149W",956.707515678681,1367.6767917768,1218.36811573146,892.408802181683,1214.05436852968,1070.59765710857,4496.33260194759,4461.77145258907,4953.16633244556,4621.56618341966,4464.44595758176,4929.1612104856,2887.18808245634,-2.05740790580963,0.100817094425677,-20.4073318868198,3.89977628161843e-54,1.00494234949398e-51
"YMR056C",721.256133315392,878.392264880553,843.314907063671,708.067175465631,649.586285744665,803.325745531392,213.183765945999,184.057545969459,167.878309282888,163.098372686491,171.846207552258,181.893914349701,473.825052315675,2.083188185689,0.102554506739971,20.3129852788525,4.57702462446178e-54,1.13578018458866e-51
"YDR281C",14.1568869142484,8.43594011890087,11.0962487771536,8.5456383245852,14.5596926115183,13.5900971988393,160.912746411163,149.411419669326,220.812911309024,167.10898840829,122.070064675052,155.674971740735,87.1979671799029,-3.79466752235826,0.218497809185194,-17.367073548742,1.1177872528102e-51,2.67470521208156e-49
"YIL169C",288.353433463902,455.540766420647,377.272458423221,258.200357949967,329.273048291261,261.986873777625,1851.0090447042,1968.33305042634,2819.14566219192,2763.31423231948,2341.84900774663,2776.7498906808,1374.25231886633,-2.88505746304678,0.159823691236208,-18.0515006300466,1.16673344863305e-50,2.69555658822118e-48
"YAR071W",11.1764896691435,24.25332784184,23.3021224320225,14.6496656992889,20.1595743851792,15.1001079987104,150.663526894528,153.742185456842,161.828640479901,200.530786089947,163.55018373939,212.209566741318,95.930514785676,-3.31581251690404,0.191395610366628,-17.3243916647431,2.69933276691541e-49,6.02850984611109e-47
"YBR070C",567.765675192488,553.608570302869,539.277690569663,566.453740372505,599.187349781716,558.703995952284,211.133922042672,190.553694650734,178.465229688115,201.867657997214,191.993693954936,188.448650001943,378.954989208928,1.53973264206165,0.070787831002559,21.7513747808715,3.8467979820504e-49,8.31404725152829e-47
"YKL109W",708.589445023696,559.935525392045,521.523692526218,658.01415099306,581.267728106002,650.814654744417,3127.03687452521,3039.11489138984,2031.17630060287,2739.25053798868,2638.1355724919,3099.57062155369,1696.20249961147,-2.17836734739036,0.116100199249361,-18.7628217821715,1.14555956387734e-47,2.39851533686817e-45
"YLL053C",32.7843696961542,35.8527455053287,38.8368707200375,43.9489970978667,51.5189123176803,36.2402591969049,186.535795202749,182.97485452258,176.952812487368,201.867657997214,202.660010285766,199.100095436835,115.77278170554,-2.27546933127768,0.12673598936111,-17.9544053961986,6.84731496410479e-45,1.39021243210612e-42
"YGR087C",170.627742282257,211.952995487384,206.390227255056,141.613435093126,163.516547790898,166.101187985814,18.4485951299422,18.4057545969459,25.7110924126945,12.0318471653968,22.5177789206407,21.3028908697848,98.2183412491618,3.15735546612914,0.190712355540071,16.5555894749868,1.97279109369662e-44,3.88755891993157e-42
"YHL047C",762.236595435585,731.81780531465,725.694670025843,685.482274179227,694.385339933952,663.649746543321,2242.52923023965,3246.99164919064,2365.4205019679,2310.11465575619,2427.17953839327,2831.64580176832,1640.59565072905,-1.85603360195096,0.0978494432484522,-18.9682591983509,5.6609543651839e-44,1.08366840704949e-41
"YBR244W",88.6668180418716,56.9425958025808,56.5908687634832,95.2228270453779,66.0786049291986,89.0906371923913,601.62918562645,596.562987230424,494.560424644183,445.178345119683,605.609738339336,388.368087395308,298.708426677524,-2.77300678777743,0.165813565120427,-16.7236425184119,4.53349961814432e-43,8.43734651154636e-41
"YJL012C",1271.13942503725,1242.19218250815,1452.4989649294,1341.05481422241,1377.57091632058,1237.45385049432,3245.92782091817,3604.27982666077,3992.78140997139,3355.54848723845,3374.11139931916,3583.80171786303,2423.19673462359,-1.41760051584132,0.0671672504015332,-21.1055314512169,8.62837794358574e-43,1.56243600600066e-40
"YDL037C",19.372582093182,29.525790416153,19.9732477988764,15.8704711742297,29.1193852230367,14.3451025987749,395.619873342095,318.311285382477,192.076984494836,463.894551821412,245.325275609085,503.895303266064,187.277487768352,-4.07478529045632,0.262486298428475,-15.52380187024,1.54509041650294e-42,2.72423836593939e-40
"YBR092C",271.216149304548,386.998752954577,413.890079387828,286.278883873604,277.754135973581,250.661792778592,2007.82210330871,1676.00635976896,1690.88243043485,2577.48903720946,1648.53844624269,2576.0111113309,1171.96244021403,-2.69333832717234,0.164232089364974,-16.3995863268043,5.52941243095216e-41,9.49924699676397e-39
"YDL039C",258.549461012852,488.230034381388,423.876703287266,297.876535885541,319.193261098671,301.247154574272,3094.23937207198,2456.62689296884,2144.60759065887,3441.1082893035,2148.67016753271,4075.40689178114,1620.80269621309,-3.05771130447105,0.192126731203301,-15.9150748327441,9.77440951033181e-41,1.63721359298058e-38
"YHR092C",2774.00473588141,2441.15017190694,2401.22823537603,2538.66498513927,2260.11228384954,2637.23386197477,9930.46878966724,12257.1498701191,18496.8623651326,13174.8726461095,15687.7810301327,10060.6998842341,7888.35240496027,-2.40255827073415,0.144105708665125,-16.6721935792096,4.24250760675215e-40,6.93287828420473e-38
"YOR348C",417.25561431469,533.57321252048,700.17329783839,421.177888854556,446.87056553814,435.638115762795,96.342663456365,73.6230183877837,92.257449245551,76.20169871418,88.8859694235817,95.0436669575015,289.753596751168,2.49439590706153,0.153399894307731,16.2607407150985,6.01515006782471e-39,9.59559653676799e-37
"YCR025C",131.882578095893,129.702579328101,187.526604333895,139.782226880715,162.396571436166,168.366204185621,22.5482829365961,27.0672861719793,19.6614236097076,14.7055909799295,20.1474864026785,22.122232826315,87.1590889322998,2.84217367891598,0.184636703892229,15.3933298147206,3.56658977361497e-37,5.55724453098146e-35
"YLR413W",836.001427251932,822.504161592835,1187.29861915543,957.111492353542,768.303779346276,869.011215325782,5137.93374368891,4086.077520522,3484.60923052048,4323.44374809927,3860.02136550141,5934.49379114813,2688.90084120883,-2.30248759208287,0.142218018295412,-16.189844435184,4.1140781326943e-37,6.26461897478451e-35
"YBL005W-B",37.2549655638116,39.0162230499165,48.8234946194757,32.9617478234,27.9994088683045,32.4652321972273,143.489073232884,192.719077544493,198.126653297823,209.888889440812,225.177789206407,202.377463262956,115.858334842292,-2.43176353341294,0.155001394350336,-15.6886558576153,5.94983386843785e-36,8.85864153745191e-34
"YDR011W",1104.98227862265,1042.89309719912,1005.32013921011,1009.60612777599,1014.69857738736,961.121874117916,2421.89057178075,2395.99617194361,2466.75245441793,2958.49753078036,2495.91802141417,2679.24819785371,1796.41042020864,-1.32842898546591,0.0665676846461123,-19.9560641552747,7.45241667364e-36,1.08546068942148e-33
"YPR064W",157.961053990561,119.157654179475,122.058736548689,122.690950231545,148.95685517938,149.491069187233,17.4236731782788,23.8192118313418,27.2235096134413,10.6949752581305,18.9623401436974,16.3868391306037,77.9022390393647,2.8592318000109,0.190796692817243,14.9857513659823,2.01701450270776e-35,2.8753185464132e-33
"YKR039W",1829.96390849442,1453.09068548067,1803.14042628745,1538.82530116281,1444.76949760451,1439.0402922771,301.327053789057,384.355463642106,526.321185859865,352.934183518308,398.209143017646,399.0195328302,989.249722830346,2.01254295943883,0.123104126531917,16.3482981126311,5.33910198542157e-35,7.45249652131761e-33
"YML122C",112.509996002711,99.1222963970852,165.334106779588,130.626185818659,107.517730054289,111.740799190457,10.2492195166346,7.57884012815421,7.56208600373369,14.7055909799295,14.2217551077731,14.7481552175433,66.3263967663799,3.37465872581486,0.238047486540618,14.1764098199753,7.07269836994092e-34,9.67083246502125e-32
"YDR055W",541.68719929782,632.695508917565,663.555676873783,528.608770649342,637.26654584261,637.979562945514,1930.95295693395,2502.09993373777,3499.73340252795,2558.77283050773,2645.24645004579,2068.83844023872,1570.61977320988,-2.06227787188458,0.134082528449467,-15.3806606702067,1.125767147259e-31,1.50852797732706e-29
"YOL155C",573.726469682698,790.869386146956,783.395163667042,537.764811711397,628.306735004753,481.693445158861,2069.31742040852,2689.40555404786,3295.55708042714,3073.46851480526,3073.08424953796,3098.75127959716,1757.94500918297,-2.19025936430825,0.145470128751412,-15.0564200575577,1.6443218062844e-31,2.16018747100107e-29
"YGR233C",398.628131532784,327.947172122271,365.066584768352,374.787280806808,322.553190162868,382.787737767308,860.934439397304,944.106941678638,1013.31952450031,878.32484307397,1021.5960752417,941.423908053183,652.622985758792,-1.37578920207438,0.0764243493237109,-18.001974688027,1.05294346529295e-30,1.35667715720438e-28
"YLL052C",15.6470855368009,22.1443428121148,22.1924975543071,28.0785259236371,25.7594561588401,17.3651241985169,114.791258586307,111.517219028555,111.918872855259,125.665959283034,125.625503451995,154.036287827675,72.8951777680868,-2.51219804746132,0.176973689156816,-14.1953194253371,2.94800471565836e-30,3.72672294243604e-28
"YER037W",180.314033328848,178.209235011781,188.636229211611,155.042295317474,143.356973405719,192.526376983557,620.077780756392,591.149529996028,730.497507960674,554.801841515521,746.642143158086,507.172671092185,399.035551478156,-1.85047342026194,0.11921505632786,-15.5221452496139,4.76546132091096e-30,5.91270200927842e-28
"YGL028C",342.745683187067,479.794094262487,438.301826697566,369.293656169575,384.151889673138,362.402591969049,1180.7100883163,1284.0720559987,1223.54551540411,1311.47134102826,1073.74251063687,1489.56367697188,828.316244192916,-1.67463572571974,0.103876117079272,-16.1214701974445,5.98642734667921e-30,7.29255694959104e-28
"YMR045C",34.2745683187066,30.5802829310156,31.06949657603,26.247317711226,19.0395980304471,25.6701835978077,127.090322006269,147.246036775567,133.092713665713,161.761500779224,203.845156544747,141.746158479722,90.1386112847063,-2.44818893528065,0.172709219694509,-14.1752069728012,8.22162524602541e-30,9.83658734792326e-28
"YDR277C",591.608853153328,395.434693073478,500.440819849626,540.816825398749,478.229903470641,588.904211949705,1706.49504951966,1978.07727344825,2072.01156502303,1537.40269335626,2071.63566069894,1591.16207958162,1171.01830237694,-1.82051246895418,0.117522777645253,-15.4907202282903,1.35355058477476e-29,1.59101559964753e-27
"YOR376W",87.1766194193191,101.23128142681,93.20848972809,81.7939668210298,63.8386522197343,122.310874789554,6.14953170998074,5.41345723439586,3.02483440149347,8.0212314435979,2.37029251796218,3.27736782612074,48.1513832948407,4.29813571310366,0.338157401351082,12.7104587861475,1.42217742061735e-29,1.6428601238166e-27
"YDR342C",426.196806050004,380.671797865402,450.507700352435,305.811771472656,319.193261098671,416.762980764407,1828.46076176761,2518.34030544096,4254.42958570057,2167.0693616787,3735.58100830839,1892.67991958473,1557.97543834038,-2.83403701070696,0.208192427936399,-13.6125844671581,1.80131992105143e-29,2.04556669000756e-27
"YJR150C",10.4313903578672,16.8718802378017,16.6443731657304,15.8704711742297,13.4397162567862,16.6101187985814,109.66664882799,80.1191670690588,127.043044862726,121.655343561235,84.1453843876573,136.830106740541,62.4439704533504,-2.88107501710414,0.21494515481913,-13.4037681357762,8.05729701736494e-29,8.99731500272418e-27
"YMR122C",290.58873139773,440.77787121257,583.662685678278,302.149355047834,383.031913318406,334.467392171435,43.0467219698652,63.8787953658712,77.1332772380836,62.8329796415169,63.9978979849788,67.1860404354752,226.062805121837,2.62875257690216,0.192777378974132,13.636208723716,1.19096860645454e-28,1.30811305954843e-26
"YOL158C",782.354276840043,988.059486426264,869.94590412884,740.41852055156,863.501769498511,716.500124538808,2208.70680583475,3246.99164919064,3292.53224602565,2832.83157149732,2587.17428335572,2598.13334415722,1810.59583183711,-1.75810561916238,0.114460790827844,-15.3598940427267,2.09744683608023e-28,2.26659577447379e-26
"YGR051C",339.020186630685,562.04451042177,528.18144179251,338.773519296056,322.553190162868,395.622829566212,83.0186780847401,47.6384236626836,78.6456944388303,80.212314435979,77.0345068337708,57.353936957113,242.508269356935,2.55796375944187,0.187497650781876,13.6426443146088,2.4940976535161e-28,2.65245306008855e-26
"YNL160W",301.765221066874,431.287438578807,397.245706222098,320.461437171945,342.712764548047,311.062224773434,1407.21783963393,1588.30835257175,2884.17960182403,2160.38500214237,1527.65352782662,1505.13117414595,1098.11752420882,-2.39629329149469,0.176905733468919,-13.5455942806721,4.13443036165975e-27,4.32823178486255e-25
"YOR178C",314.43190935857,297.366889191256,304.037216494008,306.422174210126,301.273639422956,339.752429970984,1003.39859067852,1064.28569228223,945.260750466711,717.900214202012,1148.40672495267,872.599183704648,634.594617911225,-1.62534555833876,0.107896456024049,-15.0639383185718,9.05719607413246e-26,9.19442631767992e-24
"YLR312C",327.098597650266,294.203411646668,332.887463314607,293.603716723249,267.674348780991,338.242419171113,98.3925073596919,100.690304559763,119.480958858992,112.297240210371,92.4414082005249,104.056428479334,206.755733746297,1.57263831656783,0.102840870163,15.291958479885,9.03697563684277e-26,9.19442631767992e-24
"YCR018C",80.470725617833,94.9043263376347,90.9892399726592,104.989270844904,88.4781320238422,114.005815390263,347.448541613912,291.243999210497,272.235096134413,278.069356711394,292.731125968329,303.975865872699,196.628457974865,-1.633963900197,0.108850237570604,-15.0111192833838,1.02987657867066e-25,1.02987657867066e-23
"YJR147W",265.255354814338,219.334443091423,266.309970651686,218.524180014393,264.314419716795,244.621749579108,570.881527076546,621.464890508645,626.140721109149,632.340412136968,612.720615893223,699.718030876779,436.802192955754,-1.35283752765326,0.0821987985603315,-16.4581180181158,1.60594148998889e-25,1.58232470337141e-23
"YLR111W",124.431584983131,100.176788911948,104.304738505244,126.353366656367,88.4781320238422,175.16125278504,15.3738292749519,19.4884460438251,10.5869204052272,5.34748762906526,18.9623401436974,11.4707873914226,66.6779728961468,3.1342378472042,0.257646977600506,12.1648539268486,7.72379622488407e-25,7.49991807343816e-23
"YOR306C",529.765610317401,412.30657331128,528.18144179251,545.700047298512,477.109927115909,492.263520757958,1208.38298101122,1271.07975863615,1347.56372586534,1116.28804256737,1233.73725559931,1375.67514501418,878.171169107262,-1.33674440639792,0.0821346672249512,-16.2750328401141,1.12779633773425e-24,1.07946220897421e-22
"YOR100C",145.294365698865,156.064892199666,155.34748288015,137.340615930834,129.917257148933,169.121209585556,44.0716439215287,34.6461263001335,39.3228472194152,25.40056623806,45.0355578412814,30.3156523916169,92.6565181130033,2.03303247454736,0.150857264927848,13.4765301195121,1.46293125230385e-24,1.38051259020223e-22
"YMR015C",271.216149304548,318.456739488508,300.708341860862,265.525190799611,283.354017747242,252.171803578463,750.242868617651,637.705262211833,674.538071533045,731.268933274675,722.939217978464,826.716034138957,502.903552544488,-1.36831273147413,0.0861974037534586,-15.8741756931307,3.61646023132373e-24,3.36531715970402e-22
"YMR006C",604.275541445024,559.935525392045,731.24279441442,543.25843634863,483.829785244302,520.953725955508,1895.08068862573,1737.71977224107,1716.59352284755,2113.59448538805,1722.01751429952,2577.64979524396,1267.17929895382,-1.77365281855082,0.127313399666026,-13.9313915361897,7.31259026888147e-24,6.71155545226108e-22
"YBL044W",105.804102201225,196.135607764445,176.430355556742,98.8852434702002,116.477540892147,118.535847789876,22.5482829365961,19.4884460438251,7.56208600373369,14.7055909799295,10.6663163308298,16.3868391306037,75.3021882583461,3.11373175196193,0.262907441806539,11.8434523213427,1.37133748424143e-23,1.24161637086724e-21
"YKL037W",284.62793690752,311.075291884469,371.724334034644,256.979552475026,314.713355679743,345.792473170468,109.66664882799,86.6153157503338,101.331952450031,82.8860582505116,105.478017049317,86.8502473921997,204.811765322688,1.71632986700487,0.123839030576016,13.8593612936216,4.53267031638881e-23,4.04918548264067e-21
"YDR399W",602.040243511195,926.898920564233,845.534156819102,693.417509766342,683.18557638663,616.839411747319,2603.30175722518,2184.87133980217,2971.89979946734,2814.1153647956,1964.97249739065,2947.99235959561,1654.58907808928,-1.82747336902193,0.137160181789631,-13.3236435325291,1.86485527606206e-22,1.64401715126524e-20
"YIL011W",159.451252613114,162.391847288842,165.334106779588,173.964780179056,151.196807888844,180.446290584589,502.211756315094,382.190080748348,505.14734504941,602.929230177109,455.096163448738,560.429898266647,333.399129944948,-1.59571497188155,0.113490275075207,-14.0603674704649,2.34757431203233e-22,2.04269453124891e-20
"YLR227W-B",13.4117876029722,4.21797005945043,8.87699902172285,11.5976520119371,6.71985812839308,11.3250809990328,57.3956292931536,97.4422302191255,74.1084428365901,113.634112117637,100.737432013393,63.9086726093545,46.9479889093968,-3.11533048639717,0.272205716955247,-11.4447650888587,3.70149894140454e-22,3.17949268043723e-20
"YHR214C-B",5.96079449020985,4.21797005945043,2.21924975543071,7.32483284964446,5.5998817736609,3.7750269996776,52.2710195348363,46.5557322158044,37.8104300186684,65.5067234560495,62.8127517259977,52.4378852179319,28.8743581747802,-3.38873989093309,0.302032773525843,-11.2197754282554,5.64674929507431e-22,4.78901522493644e-20
"YJL077C",354.667272167486,576.807405629847,529.291066670225,365.020837007282,416.631203960371,380.522721567502,83.0186780847401,108.269144687917,120.993376059739,124.329087375767,101.922578272374,123.720635436058,273.766167243276,1.98485067422374,0.1554480515495,12.7685786630249,6.35651369707633e-22,5.32358022130142e-20
"YIL056W",504.432233734009,662.221299333718,613.622557376592,542.03763087369,587.987586234395,604.004319948415,1790.53864955606,1555.82760916537,1258.33111102129,1505.31776758187,1483.80311624432,1655.07075219098,1063.59955277173,-1.39961900888806,0.0951689960080952,-14.7066698987663,1.64851468460809e-21,1.36358622060175e-19
"YGR155W",3209.14273366673,3204.60275266747,2942.72517570113,3062.39053388885,2907.45861688474,2763.319763764,6506.20454915963,6024.09521043572,5868.17873889734,6836.76293375994,6115.35469634242,6864.4469118099,4692.05688474815,-1.07918055195281,0.0618884718126138,-17.4375052468634,4.04551097295104e-21,3.30547847789902e-19
"YMR173W",125.176684294407,141.30199699159,100.975863872097,94.0020215704372,75.0384157670561,83.8055993928426,368.971902598845,442.820801773582,461.287246227755,510.685068575733,485.909966182246,312.988627394531,266.91368288676,-2.05602675824525,0.166302687352627,-12.3631601567909,4.11741784592682e-21,3.32369874309756e-19
"YPR009W",219.804296826488,233.042845784636,186.41697945618,241.109081300797,216.155436463311,240.091717179495,621.102702708055,587.901455655391,604.966880298695,532.075019091994,538.056401577414,491.605173918111,392.693999188381,-1.32918092460318,0.0895720050780526,-14.8392449565568,1.04986942981533e-20,8.37395854733658e-19
"YLR258W",1469.33584183673,1438.3277902726,1117.39225185936,1093.23130280943,1355.17138922594,1177.80842389941,3596.45112838707,6238.46811691779,7177.93203474402,4767.28522131168,6235.05446849951,3796.83062656088,3288.60738302704,-2.05570476808808,0.16931074726045,-12.1416082638026,1.99255565697686e-20,1.55233987229593e-18
"YIL119C",98.3531090884626,61.1605658620313,72.1256170514982,110.482895482137,85.1182029596457,123.820885589425,600.604263674786,501.286139905057,388.691220591911,294.11181959859,425.467506974211,437.528604787119,266.562569297073,-2.25541581129233,0.191019760066735,-11.8072382171581,1.96954646266691e-20,1.55233987229593e-18
"YBL005W",352.431974233658,285.767471527767,285.173593572847,318.019826222063,338.232859129118,319.367284172725,758.442244230959,735.147492430958,633.702807112883,741.963908532806,732.420388050313,783.290910442857,523.663396638246,-1.2069836851886,0.0777960559428763,-15.5147156312764,5.05992244849649e-20,3.89672188562373e-18
"YPR124W",1055.80572407842,989.113978941127,1036.38963578614,1179.29808879276,1085.25708773548,1203.47860749722,2585.8780840469,2698.0670856229,2624.04384329559,2109.58386966625,2612.06235479432,2416.23942980752,1799.60148250539,-1.19854134329859,0.0772169465617942,-15.5217396784712,7.38275452457601e-20,5.62096083121128e-18
"YJR078W",149.019862255246,199.299085309033,214.157601399064,153.211087105063,161.276595081434,146.471047587491,42.0218000182018,44.3903493220461,51.4221848253891,29.411181959859,46.2207041002625,49.1605173918111,107.171834696242,1.94999772659541,0.160372333709004,12.1591903135468,7.73067192968689e-20,5.81971931785417e-18
"YDR010C",78.2354276840043,74.8689685552452,88.7699902172285,68.975509334152,78.3983448312526,80.030572393165,14.3489073232884,17.3230631500668,16.6365892082141,13.3687190726632,21.3326326616596,13.9288132610132,47.1847948076627,2.27927210487268,0.19696754501595,11.571815573414,8.32656012498529e-20,6.19866142637794e-18
