"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45"
"YOR157C",1980.47396937222,2335.70092042068,2369.04911392229,2126.64313734677,2250.03249665695,1863.35332704086,1584.52933727171,1740.96784658171,2032.68871780361,1827.50389723305,1861.86477285929,1827.13256306231
"YOL107W",278.667142417311,195.081115249583,236.350098953371,255.148344262615,176.956264047684,254.43681977827,168.087200072807,187.305620310097,232.912248914998,132.350318819365,196.734278990861,158.952339566856
"YOR274W",332.314292829199,393.325708043753,383.930207689513,368.072850694634,328.153071936529,336.732408371242,368.971902598845,329.138199851268,307.020691751588,405.072187901694,297.471711004253,417.864397830395
"YOL013W-B",1.49019862255246,2.10898502972522,5.54812438857678,1.83120821241111,3.35992906419654,4.53003239961311,3.07476585499037,0,1.51241720074674,1.33687190726632,0,2.45802586959056
"YOR343C",35.0196676299829,35.8527455053287,36.6176209646068,36.6241642482223,34.7192669966976,32.4652321972273,18.4485951299422,31.398051959496,24.1986752119478,28.0743100525926,29.6286564745272,31.1349943481471
"YOR093C",426.196806050004,311.075291884469,349.531836480337,394.32016840586,415.511227605639,328.427348971951,475.563785571844,485.045768201869,378.104300186684,485.284502337673,437.318969564022,480.134386526689
"YOR381W-A",5.96079449020985,8.43594011890087,6.65774926629214,5.49362463723334,4.47990541892872,3.02002159974208,9.22429756497112,3.24807434063752,3.02483440149347,2.67374381453263,3.55543877694327,6.55473565224148
"YOL065C",350.196676299829,426.014976004494,398.355331099813,318.019826222063,372.952126125816,359.382570369307,293.127678175749,343.213188660698,450.700325822528,376.997877849101,356.729023953308,328.556124568604
"YOR092W",342.745683187067,347.982529904661,400.574580855244,335.111102871234,297.91371035876,325.407327372209,727.694585681055,691.839834555791,695.711912343499,665.762209818625,567.685058051941,782.471568486327
"YOR207C",1208.55108289005,1252.73710765678,1289.38410790524,1307.48266366154,1133.41607098897,1032.09238171185,1496.38604942865,1620.78909597812,1326.38988505489,1894.34749259637,1532.39411286255,1863.18360914964
"YOR365C",85.6864207967666,48.50665568368,56.5908687634832,85.456383245852,75.0384157670561,95.1306803918754,116.841102489634,108.269144687917,74.1084428365901,74.8648268069137,120.884918416071,93.4049830444412
"YOL005C",725.72672918305,1312.84318100395,1225.02586499775,736.756104126738,915.020681816191,880.336296324815,761.517010085949,535.93226620519,928.624161258497,675.12031316949,571.240496828885,698.079346963718
"YOL020W",771.1777871709,777.160983453742,808.916535854495,756.28899172579,685.425529096094,719.52014613855,1301.65087861259,1210.44903761091,1296.14154103995,1352.91437015351,1301.29059236124,1579.6912921902
