,SNF2_14,SNF2_15,SNF2_31,SNF2_33,SNF2_42,SNF2_44,WT_02,WT_18,WT_20,WT_39,WT_42,WT_45,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
tQ(UUG)D1,0,0,0,0,0,0,0,0,0,0,1.185146259,0,0.098762188,-0.860122249,3.11653965,-0.275986301,0.785269602,1
YDR490C,724.9816299,732.8722978,732.3524193,658.014151,805.2629991,718.0101353,564.7319954,686.4263773,632.1903899,672.4465694,681.4590989,671.0410624,689.9824271,0.158925198,0.071093353,2.235443845,0.999999197,1
YDR516C,6129.186935,8394.814911,8043.670739,4982.717546,6410.744654,5688.210683,7210.32593,9091.360079,13933.89967,9449.010641,10915.19705,8077.073007,8193.850987,-0.565509768,0.167958545,-3.366960396,0.348255207,1
YDR509W,2.980397245,0,0,1.831208212,0,0.7550054,2.049843903,2.165382894,0,4.010615722,0,0,1.149371115,-0.422327659,1.239456752,-0.340736099,0.753380242,1
YDL193W,543.1773979,447.1048263,426.095953,527.3879652,514.0691468,522.4637368,609.8285612,557.5860951,597.4047943,491.9688619,552.2781567,517.0047746,525.5308558,-0.154071193,0.085280805,-1.806633903,0.999975077,1
YDL118W,7.450993113,8.435940119,11.09624878,7.32483285,19.03959803,14.3451026,6.14953171,6.496148681,9.074503204,8.021231444,5.925731295,6.554735652,9.15954979,0.672571772,0.380991988,1.765317367,0.326334092,1
YDR235W,308.4711149,192.9721302,178.6496053,301.5389523,228.4751764,303.5121708,389.4703416,343.2131887,245.0115865,192.5095546,323.5449287,228.5964059,269.663763,-0.183713218,0.195354777,-0.940408114,0.947513199,1
YDR233C,3268.005579,3371.21257,3237.885393,3512.867754,3316.249986,4011.34369,4385.641031,3602.114444,3489.146482,3705.808927,3769.95025,3900.067713,3630.857818,-0.141576598,0.075104685,-1.885056809,0.999999089,1
YDR388W,3224.789819,4282.294103,4568.325622,3028.818383,3941.196792,2943.011049,2900.529123,3108.407144,4508.515675,3355.548487,3150.118756,3383.062939,3532.884824,0.107636105,0.138450015,0.777436568,0.997707052,1
YDR209C,157.961054,256.2416811,183.0881048,211.8097499,264.3144197,178.9362798,283.9033806,305.318988,252.5736725,256.6794062,278.5093709,285.9503428,242.9405375,-0.417051046,0.130674279,-3.191531248,0.737212886,1
YDR049W,485.0596516,343.7645598,402.7938306,499.3094393,452.4704473,529.2587854,426.3675319,400.5958353,358.4428766,375.6610059,393.468558,410.4903202,423.1402368,0.199697924,0.106234209,1.879789259,0.997649162,1
YDL194W,564.0401786,562.0445104,542.6065652,565.2329349,577.907799,611.5543739,540.1338685,569.4957011,512.7094311,526.7275315,520.2792077,512.0887228,550.4017354,0.106498004,0.058477536,1.821178023,1,1
YDR353W,5579.303643,6408.151013,6635.556769,5467.37732,5939.234609,5214.822297,5245.550549,5849.781887,6821.001575,5938.385012,5968.39656,6103.278234,5930.903289,-0.027779829,0.080572206,-0.344781783,0.999999998,1
YDR051C,616.9422297,729.7088203,760.0930412,684.2614687,755.9840394,629.6745035,544.2335563,558.6687866,494.5604246,620.308565,559.3890342,608.7710737,630.2162953,0.297779402,0.081929787,3.634568233,0.993210625,1
YDR288W,276.4318445,235.1518308,226.3634751,277.7332455,229.5951527,301.2471546,263.4049416,246.8536499,245.0115865,245.9844309,258.3618845,224.4996961,252.5532411,0.0696937,0.096553014,0.721817967,0.99999584,1
YDR141C,771.1777872,763.4525808,643.5824291,753.8473808,887.0212729,768.5954971,889.632254,860.7397003,843.928798,807.470632,829.6023813,768.5427552,798.9661224,-0.123786448,0.076440513,-1.619382735,0.999999571,1
YDR424C,475.3733606,803.5232963,659.1171774,454.7500394,516.3090995,500.5685802,385.3706538,406.0092926,550.5198611,534.7487629,477.6139424,368.7038804,511.0506622,0.325213322,0.159223414,2.042496848,0.863842142,1
YDR054C,2122.787938,2168.036611,2390.131987,2151.66965,2217.553182,2096.649996,1476.912532,1565.571832,1556.2773,1665.742396,1673.426518,1597.716815,1890.206396,0.462681674,0.051925183,8.910544863,0.763835311,1
YDR122W,1923.101322,1852.743349,1757.645806,1936.197483,2005.877651,1869.39337,1516.884488,1956.423445,1895.058753,1799.429587,1878.45682,1628.85181,1835.005324,0.089224343,0.072079427,1.237861451,0.999999994,1
YDR183C-A,15.64708554,3.163477545,9.986623899,15.87047117,5.599881774,19.6301404,28.69781465,24.90190328,7.562086004,1.336871907,10.66631633,36.87038804,14.99442171,-0.655993917,0.558867135,-1.173792258,0.409372789,1
YDL240W,473.1380627,307.9118143,359.5184604,474.8933298,391.9917242,458.2882778,505.2865222,443.9034932,319.1200294,427.7990103,394.6537042,448.9993922,417.1253184,-0.041934031,0.133175039,-0.314879059,0.999732263,1
YDR056C,1242.080552,1491.052416,1415.881344,1325.184343,1305.89243,1245.003904,1068.993596,1114.089499,1234.132436,1352.91437,1125.888946,1199.516624,1260.052538,0.17777131,0.074921221,2.372776468,0.999991495,1
YDR541C,394.902635,443.9413488,399.464956,374.7872808,405.4314404,387.3177702,277.7538489,284.7478505,316.095195,308.8174106,325.9152212,322.8207309,353.4996407,0.387035256,0.074616358,5.187002769,0.934979564,1
YDL042C,248.86317,211.9529955,272.9677199,281.395662,206.0756493,285.3920412,278.7787709,290.1613078,235.9370833,220.5838647,264.2876158,312.1692854,259.0470971,-0.089880016,0.118378141,-0.759261934,0.999734695,1
YDR185C,197.4513175,245.696756,295.1602175,196.5496815,221.7553182,249.151782,259.3052538,241.4401927,267.6978445,299.4593072,233.473813,286.7696848,249.4925974,-0.181911326,0.116634339,-1.559672109,0.996806578,1
YDR328C,1544.590872,2543.435946,2574.329716,1676.165917,1837.881198,1463.200465,1528.15863,1530.925706,2105.284743,1927.76929,1592.836572,1840.242034,1847.068424,0.144817529,0.156593277,0.924800426,0.98836015,1
YDR280W,733.9228216,693.8560748,770.0796651,699.5215371,693.2653636,617.5944171,911.155615,872.6493062,839.3915464,878.3248431,850.9350139,1031.551523,799.3539773,-0.359295319,0.074402465,-4.829078172,0.970696457,1
tV(UAC)D,0.745099311,0,0,0,1.119976355,0,1.024921952,0,1.512417201,0,0,0.819341957,0.435146398,-0.816338001,1.604234525,-0.508864501,0.627793947,1
YDR098C,1166.825521,993.331949,955.3870197,1237.896752,1057.257679,1137.038132,977.7755419,861.8223917,863.5902216,885.0092026,1009.744613,809.5098531,996.2657397,0.278600856,0.085070696,3.274933313,0.995373081,1
YDR005C,453.0203813,422.8514985,343.9837121,487.1013845,394.2316769,582.1091634,654.9251271,638.7879537,656.3890651,486.6213742,679.0888064,467.8442572,522.2462,-0.413613887,0.139905441,-2.9563817,0.731534555,1
YDR423C,577.4519662,779.2699685,659.1171774,594.5322663,740.3043705,640.9995845,447.8908929,507.7822886,576.2309535,528.0644034,566.4999118,499.7985935,593.1618647,0.352116655,0.096213993,3.659723965,0.937856448,1
YDR017C,1062.511618,732.8722978,879.932528,1029.139015,865.7417222,1005.667193,1251.429703,1172.554837,952.8228365,1157.731072,1091.519705,1315.04384,1043.080531,-0.315552509,0.106816051,-2.954167521,0.957896132,1
YDR419W,254.0788651,228.8248757,203.0613526,237.4466649,221.7553182,228.0116308,274.679083,229.5305867,205.6887393,243.3106871,244.1401294,249.8992967,235.0356025,-0.076477839,0.089693903,-0.852653708,0.999998832,1
YDR444W,357.6476694,279.4405164,333.9970882,407.7490286,303.5135921,382.0327324,461.2148782,381.1073893,302.4834401,367.6397745,347.2478539,417.0450559,361.7599183,-0.140848718,0.121486868,-1.159374017,0.998443282,1
YDR341C,2209.219458,1991.936361,2010.640278,2137.630387,2096.595736,1916.95871,2851.33287,2832.320825,2599.845168,3371.59095,2697.392885,3149.550481,2488.751176,-0.501587181,0.073341138,-6.839097309,0.491367133,1
YDR154C,496.9812406,345.8735449,349.5318365,575.6097814,603.6672552,496.7935532,630.3270003,764.3801615,579.2557879,407.7459317,835.5281126,585.010157,555.8920302,-0.405984116,0.183343058,-2.21434136,0.695950125,1
YDR464W,493.2557441,358.5274551,426.095953,513.959105,436.7907783,441.678159,543.2086344,512.1130544,362.9801282,525.3906596,490.6505512,574.3587115,473.2507445,-0.172867748,0.118044332,-1.464430739,0.997208067,1
YDR132C,344.9809811,254.1326961,195.2939785,339.383922,325.9131192,385.052754,239.8317367,211.1248321,175.4403953,179.1408356,218.0669117,195.0033857,255.2804623,0.599734463,0.155759477,3.850388262,0.260985307,1
YDL210W,92.3923146,64.32404341,73.23524193,77.52114766,68.31855764,104.1907452,74.81930247,62.79610392,68.05877403,56.14862011,78.21965309,62.2699887,73.52454106,0.266951873,0.156235205,1.708653776,0.932104899,1
YDL222C,82.70602355,98.06780388,76.56411656,69.58591207,92.95803744,85.31561019,56.37070734,63.87879537,68.05877403,49.46426057,72.2939218,57.35393696,72.71815831,0.454460216,0.142705223,3.184608153,0.625181427,1
YDR372C,1471.57114,1394.039105,1213.929616,1688.984375,1461.569143,1309.934369,1537.382927,1646.773691,1628.873325,1655.047421,1681.722541,1443.680527,1511.125682,-0.16572317,0.082580177,-2.006815383,0.999974161,1
YDR325W,292.07893,330.0561572,295.1602175,327.78627,342.7127645,259.7218576,336.1744001,282.5824676,329.7069498,338.2285925,366.210194,367.8845385,322.3586116,-0.132962999,0.095104514,-1.398072434,0.999943144,1
YDR082W,162.4316499,201.4080703,177.5399804,159.9255172,159.0366424,176.6712636,171.1619659,165.6517914,193.5894017,192.5095546,159.994745,165.5070752,173.7856381,-0.01329695,0.097336661,-0.136607826,0.999999781,1
YDL224C,931.3741391,886.828205,1005.320139,911.9416898,880.3014148,943.7567499,838.3861565,879.1454549,794.0190304,822.176223,859.2310378,978.2942961,894.2312114,0.100797394,0.064850986,1.554292385,1,1
YDR498C,552.1185897,562.0445104,682.4192998,549.9728665,577.907799,653.0796709,510.4111319,446.0688761,494.5604246,446.515217,420.7269219,486.6891222,531.8762025,0.348720353,0.082973714,4.202781064,0.965865246,1
YDR006C,970.8644026,1123.034528,1247.218363,1037.074251,1006.858743,1062.292598,954.202337,982.0011423,771.3327724,959.8740294,869.8973541,1132.330584,1009.748425,0.182004327,0.096449398,1.887044726,0.999511419,1
YDR182W,1070.70771,955.3702185,1044.15701,1087.737678,950.8599252,1100.042868,1014.672732,841.2512542,973.9966773,836.8818139,957.5981773,844.7415572,973.1681351,0.185637125,0.073699461,2.518839664,0.999990026,1
YDL102W,437.3732957,278.3860239,332.8874633,446.2044011,375.1920788,349.5675002,432.5170636,423.3323557,320.6324466,429.1358822,392.2834117,458.8314957,389.6952849,-0.145551842,0.126706125,-1.148735647,0.997424417,1
YDL179W,180.3140333,146.5744596,180.8688551,150.1590734,159.0366424,210.6465066,258.2803318,216.5382894,201.1514877,172.456476,219.2520579,195.0033857,190.8567999,-0.297942079,0.123816942,-2.406311088,0.94865062,1
YDL067C,491.0204461,712.83694,645.8016788,584.7658225,528.6288394,597.2092713,437.6416734,384.3554636,542.9577751,493.3057338,476.4287961,318.7240211,517.8063718,0.427590481,0.133569649,3.201254803,0.706128833,1
YDR030C,107.2943008,75.92346107,76.56411656,100.1060489,78.39834483,123.8208856,102.4921952,105.0210703,111.9188729,94.91790542,109.0334558,104.8757704,99.19720232,-0.143169721,0.14316291,-1.000047573,0.993660743,1
YDR527W,435.8830971,591.5703008,588.1011852,544.4792418,582.3877045,541.3388718,522.7101953,442.8208018,449.1879086,582.8761516,418.3566294,566.9846339,522.2247268,0.135124702,0.109558145,1.233360615,0.999566437,1
YDR333C,698.1580547,577.8618981,542.6065652,694.0279125,658.5460966,614.5743955,756.3924003,728.6513437,647.3145619,745.9745243,653.0155887,779.1942007,674.6931285,-0.186651921,0.084435042,-2.210597834,0.999896825,1
YDL093W,442.5889909,378.5628128,434.9729521,444.3731929,471.5100453,419.7830024,472.4890197,440.6554189,390.2036378,434.4833699,464.5773335,502.2566194,441.3713663,-0.066575771,0.079051383,-0.842183507,0.999999979,1
YDL043C,185.5297285,179.2637275,174.2111058,189.8352514,155.6767133,175.9162582,249.0560343,253.3497986,202.6639049,272.7218691,251.2510069,245.802587,211.2731654,-0.472914296,0.089737691,-5.269962798,0.618609922,1
YDR139C,404.588926,552.5540778,477.1386974,449.2564148,444.6306128,418.2729916,396.6447953,341.0478058,414.402313,458.5470642,412.4308981,427.6965013,433.1009248,0.162575534,0.096562004,1.683638783,0.999762419,1
YDR322C-A,535.7264048,535.6821976,461.6039491,587.2074334,502.8693833,596.4542659,442.7662831,463.3919393,663.9511511,497.3163495,507.2425988,439.1672887,519.4482704,0.102167211,0.110568005,0.924021476,0.99983974,1
YDL130W-A,490.2753468,533.5732125,454.9461999,415.6842642,523.0289577,531.5238016,342.3239319,422.2496643,542.9577751,370.3135183,443.2447009,261.3700841,444.2909548,0.311759786,0.149068133,2.091391231,0.896665846,1
YDL017W,266.0004541,275.2225464,249.6655975,277.1228428,237.4349872,279.351998,227.5326733,236.0267354,184.5148985,196.5201704,214.5114729,228.5964059,239.3750652,0.294927099,0.086890107,3.394254083,0.990866004,1
YDR073W,616.1971304,934.2803682,894.3576514,625.6628059,687.6654818,727.0702001,953.177415,881.3108378,1064.741709,876.9879712,856.8607452,925.8564109,837.0140606,-0.311429009,0.116112706,-2.682126871,0.947815732,1
YDL069C,90.90211598,67.48752095,61.02936827,99.49564621,88.47813202,109.475783,101.4672732,73.62301839,74.10844284,41.44302913,71.10877554,58.99262087,78.13431053,0.302570764,0.20342344,1.487393803,0.834149496,1
YDR455C,0.745099311,1.054492515,1.109624878,0.610402737,0,0.7550054,0,1.082691447,0,1.336871907,1.185146259,1.638683913,0.793168197,-0.357056289,1.129382585,-0.316151758,0.774323549,1
YDR435C,686.981565,886.828205,724.5850451,652.5205264,720.1447961,696.1149787,614.953171,663.6898569,963.4097569,771.3750905,647.0898574,598.9389702,718.8859849,0.038133007,0.124071448,0.307347161,0.999908618,1
YDR121W,386.7065426,390.1622305,499.331195,502.9718557,418.8711567,379.0127108,433.5419856,463.3919393,387.1788034,393.0403407,508.4277451,545.681743,442.359854,-0.087405749,0.115618724,-0.755982649,0.999820725,1
YDR178W,1070.70771,1367.676792,1196.175618,1103.608149,1178.215125,1348.439644,861.9593613,963.5953877,1321.852633,850.250533,914.9329119,781.6522265,1079.922174,0.353217785,0.123970399,2.849210682,0.881795484,1
YDL013W,694.4325581,757.1256257,695.7347983,708.0671755,699.9852217,705.9300489,639.5512978,658.2763997,607.9917147,620.308565,613.9057622,714.4661861,676.3146128,0.139508742,0.059512071,2.344209168,0.999999999,1
YDR534C,704.1188492,1042.893097,919.8790236,681.8198578,777.2635902,704.4200381,689.7724735,834.7551055,830.3170432,798.1125286,766.7896296,816.0645887,797.1838188,0.026414102,0.11363925,0.232438191,0.999986407,1
YDR392W,628.1187194,617.9326137,593.6493096,603.0779046,610.3871133,572.2940932,481.7133173,541.3457234,529.3460203,509.3481967,520.2792077,545.681743,562.7644968,0.211856599,0.057997102,3.652882526,0.999999662,1
YDR034C-A,8.941191735,15.81738772,15.53474829,8.545638325,16.79964532,18.1201296,24.59812684,11.90960592,12.09933761,5.347487629,26.0732177,23.76091674,15.62895278,-0.3568494,0.360412848,-0.990112872,0.663101831,1
YDL132W,1725.650005,1885.432617,1814.236675,1744.531024,1896.119969,1661.766885,1397.993542,1669.510211,1763.478456,1580.182594,1706.610613,1477.273548,1693.565512,0.16164887,0.069774741,2.316724778,0.99999938,1
YDR202C,298.0397245,291.0399341,275.1869697,282.0060647,319.1932611,334.4673922,309.5264294,345.3785716,303.9958574,270.0481253,303.3974423,253.9960065,298.8563149,0.013035167,0.092742289,0.140552564,0.99999994,1
YDL050C,30.54907176,36.90723802,42.16574535,47.61141352,41.43912513,38.5052754,45.09656587,47.63842366,42.34768162,56.14862011,49.77614288,48.34117544,43.87720656,-0.28428008,0.167005708,-1.702217742,0.901769394,1
YDL109C,158.7061533,206.6805329,205.2806024,130.0157831,170.2364059,147.9810584,170.137044,165.6517914,186.0273157,208.5520175,141.0324048,208.9321989,174.936109,-0.093693161,0.142953182,-0.655411509,0.997776495,1
YDR211W,1239.845254,1114.598588,1192.846744,1374.626965,1289.092784,1046.437484,1271.928142,1360.943149,1129.775649,1358.261858,1185.146259,1551.014324,1259.5431,-0.115661486,0.093944279,-1.231171155,0.999978536,1
YDR110W,254.0788651,198.2445928,203.0613526,268.5772045,249.7547271,234.051674,309.5264294,267.4247874,252.5736725,328.8704892,247.6955681,348.2203315,263.5066412,-0.316687004,0.117835565,-2.687533281,0.940106448,1
YDR167W,596.8245483,893.1551601,834.437908,644.5852908,749.2641813,563.2340284,606.7537954,578.1572326,738.059594,628.3297964,605.6097383,751.3365741,682.4789873,0.129165523,0.127472176,1.013284051,0.99818828,1
YDR156W,315.1770087,371.1813652,427.2055779,368.6832534,302.3936158,375.9926892,386.3955758,325.8901255,303.9958574,364.9660307,285.6202484,421.1417657,354.0535928,0.044691529,0.11813874,0.378296987,0.999943909,1
YDL223C,554.3538876,470.3036616,565.9086876,485.2701763,520.789005,505.0986126,345.3986977,452.5650248,493.0480074,418.440907,397.0239968,461.2895215,472.4575155,0.273550273,0.092822028,2.947040483,0.992648477,1
YDR075W,228.0003893,211.9529955,251.8848472,224.0178047,195.9958621,246.8867658,262.3800196,186.2229289,140.6547997,191.1726827,157.6244524,235.1511415,210.9953908,0.204166469,0.144008529,1.417738729,0.980026101,1
YDL088C,721.2561333,737.0902679,794.4914124,767.276241,685.4255291,818.4258535,805.588654,704.8321319,771.3327724,774.0488343,725.3095105,740.6851287,753.8135391,0.002690518,0.06335016,0.042470578,1,1
YDL129W,77.49032837,71.70549101,78.78336632,83.62517503,62.71867587,86.07061559,105.566961,59.54802958,75.62086004,133.6871907,66.3681905,122.9012935,85.34051479,-0.291520702,0.199935435,-1.458074211,0.851501692,1
YDL215C,1365.021938,932.1713831,1064.130258,1134.128286,990.0590976,1245.003904,1124.339381,1180.133677,1208.421343,927.7891036,1336.84498,987.3070576,1124.612534,-0.005632448,0.115732836,-0.048667674,0.999996539,1
YDR297W,1865.728675,2018.298673,2101.629518,1850.130697,1803.161931,1764.44762,2531.557221,2249.832827,2072.011565,2796.73603,2198.44631,2942.256966,2182.853169,-0.376352459,0.09611549,-3.915627522,0.900856551,1
YDR131C,168.3924443,109.6672215,128.7164858,155.0422953,145.5969261,172.8962366,147.588761,160.2383341,158.8038061,120.3184717,162.3650375,142.5655004,147.6826267,-0.009386524,0.128328466,-0.073144523,0.999970137,1
YDR230W,24.58827727,20.03535778,17.75399804,28.68892866,15.67966897,39.2602808,23.57320489,21.65382894,33.27317842,10.69497526,26.0732177,9.012761522,22.52397319,0.273980328,0.330694594,0.828499566,0.762474673,1
YDR348C,1787.493248,1882.269139,2217.030506,1947.795135,2028.277178,1931.303813,1527.133708,1501.693037,1530.566207,1526.707718,1534.764405,1711.605347,1760.553287,0.335715422,0.063313528,5.302427937,0.995267404,1
YDR007W,350.1966763,417.5790359,433.8633272,336.9423111,395.3516532,341.2624408,358.7226831,305.318988,385.6663862,370.3135183,366.210194,349.0396735,367.5389073,0.088191391,0.092410699,0.954341775,0.999995831,1
YDL195W,3147.299491,3255.218393,3490.879865,3180.808665,3506.645967,3061.546897,2782.663099,3525.243351,3062.644832,3367.580334,3349.223328,3580.52435,3275.856548,-0.002712536,0.072532608,-0.037397468,1,1
YDR263C,110.2746981,95.95881885,112.0721126,136.7302132,123.197399,97.39569659,91.2180537,108.2691447,68.05877403,85.55980207,84.14538439,90.94695717,100.3189212,0.349153796,0.136899763,2.550433891,0.864741636,1
YDR220C,4.470595868,4.217970059,3.328874633,10.98724927,5.599881774,3.775027,9.224297565,7.578840128,1.512417201,4.010615722,18.96234014,8.193419565,6.821794078,-0.596474834,0.509754408,-1.170121972,0.440684144,1
YDR429C,3268.005579,3034.829458,3363.273004,3933.43524,3476.406605,2887.140649,3836.282865,3740.698949,3555.692839,4156.33476,3942.981604,4587.495615,3648.548097,-0.254988322,0.088456252,-2.882648946,0.997196004,1
YDR421W,634.8246132,656.9488368,578.1145613,580.4930033,614.8670187,605.5143307,389.4703416,449.3169505,474.899001,445.1783451,401.7645818,420.3224237,520.9761673,0.51157219,0.068625278,7.454573685,0.43304436,1
YDL186W,114.7452939,161.3373548,146.4704839,122.6909502,99.67789557,117.025837,130.1650879,112.5999105,122.5057933,137.6978064,141.0324048,136.0107648,128.4966319,-0.040195413,0.127518769,-0.315211737,0.999855758,1
YDL198C,823.334739,835.1580718,823.3416593,773.3802684,838.8622897,800.3057239,766.6416198,866.1531575,1405.035579,852.9242768,1008.559466,712.0081602,875.4754177,-0.195088302,0.142296005,-1.371003372,0.983935886,1
YDL120W,445.5693881,587.3523308,503.7696945,503.5822584,491.6696197,506.6086234,568.8316832,543.5111063,635.2152243,566.8336887,542.7969866,526.0175361,535.1465117,-0.153835296,0.078043934,-1.971137145,0.999995407,1
YDR379W,1052.080228,878.3922649,1049.705134,1040.126265,1040.458034,1066.82263,883.4827223,951.6857818,868.1274732,863.6192521,887.674548,838.1868215,951.6967628,0.212650952,0.062954262,3.377864277,0.999997495,1
YDL029W,3019.887509,3684.396847,3307.79176,3010.506301,3403.608142,2795.784996,2507.984016,2793.343933,3569.304594,2969.192506,2926.126113,2773.472523,3063.449937,0.132400293,0.094827741,1.396218995,0.999947015,1
YDR205W,433.6477992,451.3227964,483.7964467,371.7352671,442.3906601,456.778267,444.816127,404.9266011,461.2872462,393.0403407,394.6537042,444.9026824,431.9414948,0.048956459,0.081627003,0.599758129,0.999999984,1
YDR369C,248.86317,190.8631452,206.3902273,257.5899552,258.7145379,228.7666362,219.3332977,224.1171295,216.2756597,195.1832985,233.473813,219.5836444,224.9295429,0.092575081,0.097951005,0.945116196,0.999984052,1
YDR088C,676.5501746,471.3581541,564.7990628,784.9779204,631.6666641,607.7793469,443.7912051,430.9111959,390.2036378,423.7883946,420.7269219,393.2841391,519.9864014,0.581249672,0.111932297,5.192868254,0.233955468,1
YDR411C,685.4913664,904.7545778,902.1250256,647.0269017,822.0626444,699.8900057,702.0715369,716.7417378,919.5496581,795.4387848,655.3858812,766.0847294,768.0519041,0.032119648,0.113154911,0.283855539,0.999983526,1
YDR441C,280.9024404,317.402247,318.4623399,291.1621058,240.7949163,394.1128188,485.8130051,390.8516123,397.7657238,283.4168443,378.0616566,398.2001909,348.0788251,-0.341491254,0.137131448,-2.490247558,0.876136738,1
YDR446W,5.215695179,2.10898503,4.438499511,6.104027375,5.599881774,3.0200216,8.199375613,2.165382894,0,1.336871907,2.370292518,3.277367826,3.653033436,0.542275139,0.60268103,0.899771375,0.513908051,1
YDL183C,171.3728416,103.3402665,110.9624878,178.2375993,116.4775409,198.5664202,116.8411025,113.6826019,87.72019764,97.59164923,126.8106497,100.7790607,126.8652015,0.457187247,0.181675324,2.516507126,0.593149989,1
YDR194W-A,1.490198623,0,0,0,0,0.7550054,0,0,0,0,1.185146259,0.819341957,0.35414102,0.07411221,1.87601762,0.039505071,0.969586728,1
YDR114C,3.725496556,1.054492515,4.438499511,4.8832219,1.119976355,6.795048599,1.024921952,4.330765788,3.024834401,5.347487629,3.555438777,0.819341957,3.343293828,0.396453827,0.639448643,0.619993226,0.644789706,1
YDR442W,5.96079449,3.163477545,7.767374144,6.104027375,3.359929064,12.8350918,5.124609758,7.578840128,4.537251602,5.347487629,10.66631633,2.45802587,6.241935478,0.181312605,0.480591156,0.377269957,0.824517387,1
YDR016C,320.3927038,431.2874386,339.5452126,291.1621058,334.8729301,360.1375758,227.5326733,245.7709584,317.6076122,271.3849972,260.732177,217.9449604,301.5309454,0.435302754,0.117753039,3.69674328,0.708645369,1
YDR430C,704.1188492,618.9871062,619.1706818,702.5735508,666.3859311,671.9548059,811.7381857,917.0396555,902.9130688,848.9136611,1053.595024,932.4111465,787.4834722,-0.454528272,0.074355816,-6.112881226,0.729579693,1
YDR366C,6.705893801,6.326955089,4.438499511,4.272819162,4.479905419,3.775027,10.24921952,5.413457234,9.074503204,4.010615722,3.555438777,9.012761522,5.942924663,-0.487380419,0.436428191,-1.116748251,0.523370024,1
YDR374W-A,172.8630402,167.6643099,155.3474829,162.3671282,135.5171389,215.176539,115.8161805,110.4345276,131.5802965,90.90728969,143.4026973,77.83748587,139.9095097,0.602391291,0.15875355,3.794505957,0.259473285,1
YDR293C,3962.438137,3810.935949,4104.502423,3691.105353,4111.433198,3935.84315,4045.366943,4863.449979,4783.775606,5181.715513,4701.475209,4331.041582,4293.590254,-0.240578785,0.065983336,-3.646053661,0.999957812,1
YDR459C,395.6477343,441.8323637,430.5344526,374.7872808,370.7121734,425.8230456,359.747605,310.7324453,338.781453,364.9660307,375.6913641,330.1948085,376.6208964,0.229633717,0.0784709,2.926355072,0.999714928,1
YDR217C,615.4520311,490.3390194,549.2643145,748.9641589,636.1465695,602.4943091,537.0591027,546.7591807,421.964399,552.1280977,508.4277451,621.061203,569.1716776,0.191942765,0.114399528,1.677828292,0.996457466,1
YDR052C,871.0210949,584.1888532,711.2695466,928.4225637,799.6631173,1010.197225,715.3955223,619.2995076,496.0728418,493.3057338,645.9047111,641.544752,709.6904558,0.441298106,0.139993581,3.152273863,0.662508299,1
YDL027C,542.4322986,355.3639775,383.9302077,571.947365,496.1495251,591.9242335,489.9126929,470.9707794,508.1721795,315.5017701,514.3534764,295.7824463,461.3700793,0.184383686,0.175676555,1.049563421,0.963847492,1
YDR104C,364.3535632,359.5819476,332.8874633,387.6057383,344.9527173,361.6475866,263.4049416,278.2517018,205.6887393,256.6794062,273.7687858,272.0215296,308.4036767,0.468901524,0.082382339,5.691772413,0.647095105,1
YDL136W,1251.766843,1631.29992,1834.209923,1555.306175,1273.413115,1212.538672,2432.139791,1696.577497,2315.510734,2199.154287,2184.224555,2093.418699,1806.630018,-0.561304772,0.121727298,-4.611165957,0.307262859,1
YDR248C,239.9219782,256.2416811,265.2003458,219.1345828,239.6749399,243.8667442,238.8068147,280.4170847,331.219367,268.7112534,284.4351022,231.0544317,258.2236938,-0.154393325,0.098984007,-1.559780504,0.999759878,1
YDR068W,775.648383,760.2891032,731.2427944,812.4460436,747.0242286,857.6861343,703.0964588,691.8398346,836.366712,731.2689333,713.4580479,579.2747633,744.9701198,0.144379294,0.085409136,1.690443199,0.999984346,1
YDL080C,532.0009083,474.5216317,493.7830706,485.880579,486.069738,474.1433912,609.8285612,616.0514333,580.7682051,577.5286639,545.1672791,646.4608037,543.5170221,-0.281977767,0.064023346,-4.404295989,0.99966961,1
YDR252W,61.84324284,89.63186376,85.44111558,59.81946827,73.91843941,83.05059399,90.19313175,70.37494405,104.3567869,84.22293016,65.18304424,73.74077609,78.48136142,-0.107615566,0.158090962,-0.68071928,0.993528603,1
YDL046W,2172.709592,3110.752919,3284.489638,2249.94449,2412.429068,2531.533106,2123.638284,1814.590865,2599.845168,2033.382171,2142.744436,2031.14871,2375.600704,0.306391459,0.121639909,2.518839924,0.944268667,1
YDR540C,58.86284559,46.39767065,49.9331195,68.3651066,43.67907783,70.21550219,64.57008295,63.87879537,39.32284722,34.75866959,60.44245921,40.14775587,53.38116105,0.162869992,0.203064423,0.802060692,0.952112712,1
YDR181C,520.8244186,350.0915149,393.9168316,532.2711871,459.1903054,502.8335964,351.5482294,377.859315,299.4586057,344.9129521,353.1735852,348.2203315,402.8584061,0.413255064,0.113125285,3.65307424,0.778401011,1
YDL200C,164.6669478,181.3727126,152.0186082,177.0167939,198.2358148,163.8361718,162.9625903,125.5922078,113.4312901,143.0452941,158.8095987,124.5399774,155.4606673,0.320246198,0.113711284,2.816309759,0.943037112,1
YDR108W,363.6084639,323.7292021,327.3393389,360.1376151,299.0336867,305.777187,317.725805,316.1459025,326.6821154,323.5230016,315.2489049,347.4009896,327.1960177,0.027548854,0.077608562,0.354971841,0.999999999,1
